Time [s],Acceleration[mg]
5.02,3.388720136
5.021,8.869232107
5.022,5.925007324
5.023,3.74869831
5.024,-0.665681195
5.025,-5.358140358
5.026,-0.482301006
5.027,-7.924202305
5.028,4.420943692
5.029,-5.564432002
5.03,0.930499228
5.031,3.559109971
5.032,-2.227488588
5.033,-0.205447006
5.034,-7.228139808
5.035,-0.66067509
5.036,-2.311736261
5.037,5.275336209
5.038,9.967253916
5.039,6.736116413
5.04,7.663838227
5.041,5.079848753
5.042,-2.150014016
5.043,-2.670741973
5.044,0.124106882
5.045,-3.057853097
5.046,1.480715424
5.047,2.246777518
5.048,6.066303287
5.049,-1.998776286
5.05,-8.050657781
5.051,-3.416093463
5.052,-7.670149942
5.053,-6.551074412
5.054,-5.744207338
5.055,5.034940499
5.056,0.170232366
5.057,4.667110637
5.058,8.78394968
5.059,-0.376896771
5.06,-3.282929695
5.061,4.687339161
5.062,-3.695810308
5.063,-2.956208348
5.064,-1.470675074
5.065,-0.269668262
5.066,1.650319824
5.067,-3.739251697
5.068,-10.10972904
5.069,-3.99081137
5.07,-3.324246501
5.071,-4.215927792
5.072,0.306308277
5.073,-3.441062957
5.074,0.327232826
5.075,3.029422182
5.076,3.316829009
5.077,3.501500431
5.078,3.675265705
5.079,-4.471714551
5.08,5.623596356
5.081,-1.060563227
5.082,1.132664605
5.083,4.358772208
5.084,6.408404944
5.085,6.93808808
5.086,-0.431427407
5.087,-1.029149928
5.088,-3.978599695
5.089,-4.400772056
5.09,-4.801273019
5.091,-6.637709957
5.092,4.810847137
5.093,-1.608744654
5.094,0.522361135
5.095,-7.899626277
5.096,2.79203466
5.097,-5.109879235
5.098,0.944159855
5.099,3.299184392
5.1,5.998469858
5.101,11.56866801
5.102,5.991464738
5.103,-3.530195589
5.104,3.691970679
5.105,-5.861017436
5.106,-6.771380689
5.107,-9.067579255
5.108,-0.999478361
5.109,-4.169655289
5.11,3.880968
5.111,-1.679185496
5.112,3.773130237
5.113,-0.065324519
5.114,-0.573716895
5.115,-7.972695932
5.116,0.477713979
5.117,6.023495659
5.118,-3.899972494
5.119,5.960431334
5.12,-0.874644538
5.121,9.328431238
5.122,4.826345815
5.123,-2.927719561
5.124,1.863055165
5.125,-5.404163056
5.126,-5.548603504
5.127,5.086151617
5.128,4.569090636
5.129,0.185307282
5.13,-2.601293892
5.131,-7.538846743
5.132,0.088166233
5.133,-3.689567894
5.134,0.714054822
5.135,-1.732183013
5.136,0.70242049
5.137,11.43451826
5.138,1.730107038
5.139,6.213391513
5.14,4.566669131
5.141,0.387642761
5.142,3.353026961
5.143,0.259632788
5.144,6.047317401
5.145,-0.039973031
5.146,6.650886823
5.147,4.02275384
5.148,-4.447293276
5.149,3.90492503
5.15,-10.75065778
5.151,-10.925871
5.152,-6.751631779
5.153,-4.633221377
5.154,0.277316379
5.155,3.216055048
5.156,3.959340733
5.157,3.162702164
5.158,2.688604165
5.159,0.915376334
5.16,2.194494376
5.161,-1.406035535
5.162,4.216609531
5.163,8.068879214
5.164,0.721335997
5.165,8.532580475
5.166,-1.844841167
5.167,2.166438678
5.168,-5.825115411
5.169,-11.52616506
5.17,-10.42954985
5.171,-6.309016648
5.172,1.334879738
5.173,-0.238202423
5.174,3.142629739
5.175,2.543567699
5.176,3.223637954
5.177,-0.221477696
5.178,-0.872844611
5.179,-1.588981873
5.18,2.524923522
5.181,-0.028587953
5.182,3.346327115
5.183,3.187324586
5.184,6.931915628
5.185,-4.153901769
5.186,-1.16192927
5.187,-5.589995232
5.188,-2.107865838
5.189,-1.505103928
5.19,-2.765974149
5.191,4.586706616
5.192,3.652561748
5.193,4.924189487
5.194,-0.56834492
5.195,-1.637583558
5.196,-3.78152349
5.197,-2.251178575
5.198,7.834094107
5.199,8.337726507
5.2,12.23359216
5.201,2.423551106
5.202,-0.466119748
5.203,0.380464687
5.204,-10.05337341
5.205,1.552734211
5.206,-3.924747126
5.207,3.816546509
5.208,5.042226519
5.209,4.076123973
5.21,8.749025304
5.211,0.872768934
5.212,0.685239328
5.213,-9.817986511
5.214,-2.172632307
5.215,-8.138162889
5.216,-1.644043127
5.217,-0.931717297
5.218,8.356414552
5.219,2.841668058
5.22,0.686905976
5.221,5.242071569
5.222,3.066435111
5.223,1.460721613
5.224,-1.314545259
5.225,5.468122819
5.226,-0.500815021
5.227,6.353096845
5.228,1.463511468
5.229,-3.243489334
5.23,-2.686039953
5.231,-1.30593668
5.232,-1.536011865
5.233,2.12066575
5.234,-1.419690237
5.235,1.318526066
5.236,0.979873886
5.237,1.34212737
5.238,2.311019699
5.239,7.130341362
5.24,-2.207530278
5.241,-7.249129967
5.242,4.151062685
5.243,0.119783119
5.244,0.100866117
5.245,-1.752061902
5.246,3.571687856
5.247,-4.386568199
5.248,-5.528565283
5.249,-10.87631381
5.25,-4.4
5.251,-9.140064703
5.252,-2.897659495
5.253,-1.576914094
5.254,0.575634399
5.255,5.150051131
5.256,0.559839631
5.257,0.083290467
5.258,1.900396217
5.259,-1.746509741
5.26,-1.031959773
5.261,-3.558314489
5.262,4.275594201
5.263,2.377552869
5.264,4.668529736
5.265,5.142955561
5.266,-8.922310463
5.267,-7.628667783
5.268,-10.49951921
5.269,0.235089805
5.27,-1.588152986
5.271,0.752564124
5.272,-1.346142637
5.273,-2.277808943
5.274,4.762935873
5.275,-4.531877181
5.276,3.421703847
5.277,2.091627401
5.278,0.876089216
5.279,-3.753981887
5.28,1.589019009
5.281,8.300641572
5.282,10.3199219
5.283,-3.182383765
5.284,1.858577099
5.285,-0.962592385
5.286,0.138711842
5.287,0.14658799
5.288,-9.279335173
5.289,-3.438575214
5.29,6.5734548
5.291,0.573503748
5.292,0.292892986
5.293,-3.146960839
5.294,-6.383720641
5.295,-8.349378821
5.296,1.942680048
5.297,-4.429189418
5.298,7.902974465
5.299,8.687302001
5.3,9.233592156
5.301,8.073975611
5.302,-3.535000106
5.303,-2.441524471
5.304,-6.777576947
5.305,-5.735470526
5.306,1.890628595
5.307,4.887696835
5.308,5.401895281
5.309,-1.910673158
5.31,6.409596355
5.311,-7.193759779
5.312,-4.143291337
5.313,-3.554569733
5.314,-3.473273418
5.315,-4.329472273
5.316,0.429295403
5.317,5.437991054
5.318,2.382819767
5.319,2.512438532
5.32,0.622810489
5.321,2.407071584
5.322,2.317501284
5.323,-2.852383484
5.324,-6.512611151
5.325,2.5435677
5.326,4.878878845
5.327,2.392703365
5.328,0.144533842
5.329,-7.305070106
5.33,-1.527436817
5.331,-1.067191546
5.332,-0.861608063
5.333,-6.084227789
5.334,-2.342220941
5.335,1.70815098
5.336,2.032680146
5.337,8.033453715
5.338,-4.747964971
5.339,7.282620315
5.34,-8.981076129
5.341,-2.587243891
5.342,1.939270632
5.343,6.199194816
5.344,10.50036722
5.345,3.313942015
5.346,3.273369835
5.347,-5.442875482
5.348,-0.382537567
5.349,1.337879893
5.35,-5.75065778
5.351,-0.358825865
5.352,-8.816387488
5.353,-4.167592055
5.354,0.654833366
5.355,0.862140001
5.356,-4.493709085
5.357,-2.776859863
5.358,-2.897639506
5.359,-4.109737013
5.36,4.742239636
5.361,5.524735663
5.362,3.69468154
5.363,11.46994376
5.364,8.391076341
5.365,-3.907753518
5.366,-7.788565404
5.367,-7.438901427
5.368,-9.875341115
5.369,-2.997820257
5.37,-9.503406925
5.371,-4.818639261
5.372,2.759436531
5.373,2.455245828
5.374,-5.28485261
5.375,-0.404163056
5.376,-4.40069573
5.377,-6.296813773
5.378,0.63599992
5.379,-1.667622219
5.38,11.02746849
5.381,2.419404848
5.382,10.06353485
5.383,6.772829191
5.384,-1.019665796
5.385,0.202874572
5.386,-7.262372746
5.387,-5.100750017
5.388,0.808555736
5.389,1.009470355
5.39,-0.294602505
5.391,0.327724486
5.392,-4.748811895
5.393,0.968913397
5.394,-6.230354204
5.395,-8.763130468
5.396,2.688024137
5.397,0.660150306
5.398,1.36055895
5.399,9.832418908
5.4,7.998469858
5.401,1.035433497
5.402,-3.424934357
5.403,-1.300225131
5.404,-6.204018797
5.405,3.002486756
5.406,-0.01866535
5.407,-0.645237305
5.408,-2.439819331
5.409,4.864910269
5.41,1.374297485
5.411,-4.089427907
5.412,3.985974806
5.413,-7.993724429
5.414,-4.742771555
5.415,-3.237482424
5.416,-0.094215281
5.417,4.609438675
5.418,2.169157257
5.419,6.480463258
5.42,-3.278516677
5.421,-0.475661095
5.422,2.8656116
5.423,-0.129405356
5.424,1.580579903
5.425,9.029422183
5.426,6.063481931
5.427,5.189842831
5.428,1.115962381
5.429,-4.211981249
5.43,-2.422133468
5.431,-4.531837855
5.432,-7.146221691
5.433,3.010081836
5.434,9.152940051
5.435,7.905902243
5.436,4.840669075
5.437,7.008366153
5.438,1.33961519
5.439,-4.624004987
5.44,-3.458500199
5.441,5.120483004
5.442,8.034616147
5.443,4.703603289
5.444,2.711258851
5.445,-1.867172534
5.446,2.251846118
5.447,-2.360728518
5.448,0.69894427
5.449,-7.152342568
5.45,-8.05065778
5.451,0.73747282
5.452,4.697209076
5.453,9.056431622
5.454,1.484661967
5.455,0.844259935
5.456,-0.416919604
5.457,-6.707234624
5.458,-6.400680483
5.459,-5.417531021
5.46,0.839408731
5.461,10.04746056
5.462,7.931828417
5.463,-1.689238293
5.464,-5.62308041
5.465,-0.836245595
5.466,-4.730760033
5.467,-4.954780539
5.468,-8.190995936
5.469,-0.899863543
5.47,0.028386196
5.471,-2.568378545
5.472,1.611289587
5.473,2.444891906
5.474,-7.218550112
5.475,-0.358140358
5.476,1.07056791
5.477,-6.620395901
5.478,4.734661429
5.479,4.873178651
5.48,9.290833169
5.481,6.28233834
5.482,-0.942936873
5.483,-6.165997396
5.484,4.014611892
5.485,-5.33873764
5.486,-2.593948365
5.487,0.998533435
5.488,-2.641696474
5.489,1.28592859
5.49,3.579456312
5.491,2.325214165
5.492,-9.692691025
5.493,-13.0085158
5.494,0.215139636
5.495,-2.102765445
5.496,3.787846656
5.497,0.218783836
5.498,6.650099832
5.499,3.7176475
5.5,-3
5.501,1.086578564
5.502,-7.414031854
5.503,2.132357173
5.504,-2.551778678
5.505,-2.897234554
5.506,-3.451207613
5.507,4.657374793
5.508,6.456623046
5.509,3.87055977
5.51,-0.579456314
5.511,-10.09015465
5.512,-5.594371504
5.513,0.650325556
5.514,1.357880389
5.515,6.338737639
5.516,-1.778543913
5.517,-1.482861597
5.518,0.17900485
5.519,-2.478112276
5.52,-5.290833169
5.521,-3.068952585
5.522,-3.498593451
5.523,3.971536912
5.524,-0.834499933
5.525,6.358140358
5.526,2.982482133
5.527,3.203967084
5.528,1.152642435
5.529,-10.23584752
5.53,-9.028386195
5.531,-4.904362522
5.532,-3.04507204
5.533,0.603639529
5.534,-2.505307943
5.535,4.836245594
5.536,-7.140851612
5.537,1.040379301
5.538,-3.69576044
5.539,-0.243234496
5.54,-3.839408731
5.541,-2.778242913
5.542,0.63674846
5.543,1.058375634
5.544,10.65298758
5.545,4.155740064
5.546,-0.720729945
5.547,-4.407572632
5.548,-8.933277052
5.549,-7.541698885
5.55,2.050657782
5.551,-0.651883497
5.552,1.064987753
5.553,-0.990412492
5.554,-2.487914096
5.555,0.867172534
5.556,-7.475190874
5.557,-2.352462279
5.558,5.20145183
5.559,-0.316256937
5.56,7.458500199
5.561,12.42823105
5.562,2.896452787
5.563,-2.657225145
5.564,-3.604601098
5.565,-10.90590224
5.566,-0.389008027
5.567,-7.361222845
5.568,0.910153715
5.569,5.72761179
5.57,5.422133468
5.571,1.407755183
5.572,0.64796964
5.573,1.45901616
5.574,-1.299549909
5.575,-7.029422181
5.576,0.655488074
5.577,5.480546367
5.578,5.370456377
5.579,5.27988716
5.58,5.278516676
5.581,-3.676237194
5.582,1.06691072
5.583,-3.258297667
5.584,-4.66971674
5.585,3.237482424
5.586,-6.493296421
5.587,4.64258342
5.588,-0.222042784
5.589,-0.714798159
5.59,-2.374297487
5.591,-8.669136334
5.592,-5.796248648
5.593,-5.705903703
5.594,-0.217402627
5.595,-7.002486755
5.596,10.44008677
5.597,6.651366139
5.598,4.661002335
5.599,-0.231207434
5.6,1.001530142
5.601,-2.028192843
5.602,-7.124490972
5.603,2.690990703
5.604,4.548043841
5.605,3.763130469
5.606,3.994286226
5.607,-1.320054406
5.608,-5.487256085
5.609,-3.131950551
5.61,0.294602504
5.611,-3.813696419
5.612,-3.044623713
5.613,0.749609009
5.614,2.026304769
5.615,1.797125427
5.616,0.255733774
5.617,-1.421688183
5.618,-5.827466877
5.619,1.384821217
5.62,-2.027468494
5.621,0.471848285
5.622,-2.399931942
5.623,7.647954783
5.624,-0.363236294
5.625,5.404163056
5.626,-4.951215369
5.627,-3.806386838
5.628,-3.995504509
5.629,-9.985586804
5.63,-8.496593074
5.631,-1.806405808
5.632,6.639273139
5.633,-1.912239583
5.634,-2.447502573
5.635,5.907753517
5.636,0.844991636
5.637,-9.118802751
5.638,-5.458613562
5.639,-3.720509596
5.64,-0.742239636
5.641,8.91396308
5.642,7.133707482
5.643,0.128000873
5.644,3.729777061
5.645,2.137859999
5.646,-2.890901344
5.647,-1.183548954
5.648,2.580319511
5.649,-6.445400201
5.65,-4.249342218
5.651,5.857894041
5.652,-1.85353041
5.653,-2.908265528
5.654,-4.509437814
5.655,-5.313942015
5.656,-0.264299241
5.657,-0.848053806
5.658,5.296797345
5.659,3.391469958
5.66,2.981076128
5.661,-1.47839425
5.662,2.984032947
5.663,1.317687293
5.664,-2.796612168
5.665,-0.70815098
5.666,0.106152965
5.667,0.733086779
5.668,-1.374459914
5.669,5.26296548
5.67,-3.472563183
5.671,5.50084404
5.672,-1.380601821
5.673,-6.743844374
5.674,-2.114946823
5.675,1.456432302
5.676,0.748679129
5.677,4.203524494
5.678,10.91856669
5.679,9.397154481
5.68,-1.62281049
5.681,1.291787532
5.682,0.853248211
5.683,-5.086850045
5.684,-0.193227424
5.685,-2.670527727
5.686,5.237205442
5.687,8.203428724
5.688,-5.092776641
5.689,-1.610466286
5.69,-5.409596356
5.691,-5.893552906
5.692,-3.637963259
5.693,-9.238837843
5.694,-3.126696572
5.695,2.735470526
5.696,7.013644924
5.697,8.792665479
5.698,4.771068083
5.699,-4.269749548
5.7,-0.233592155
5.701,-1.883075937
5.702,0.333093514
5.703,1.780330427
5.704,0.29338793
5.705,6.349378822
5.706,3.147652662
5.707,-7.20418017
5.708,-3.528960965
5.709,-9.377729812
5.71,-8.5734548
5.711,2.63434915
5.712,-2.956732804
5.713,-4.497728999
5.714,4.625220181
5.715,-1.037407616
5.716,-2.622509121
5.717,-6.466475228
5.718,-6.083853922
5.719,-1.496415507
5.72,5.410980992
5.721,-1.441792047
5.722,10.35997876
5.723,7.259513609
5.724,1.814364129
5.725,2.531877181
5.726,-5.999003852
5.727,-9.073332066
5.728,-1.889925341
5.729,-1.556790188
5.73,5.588152987
5.731,-2.039315871
5.732,5.263451236
5.733,2.277526773
5.734,0.686242486
5.735,-0.142955562
5.736,-5.432461758
5.737,-4.026411859
5.738,-2.039526223
5.739,2.362540555
5.74,3.031959773
5.741,4.550735807
5.742,1.335671759
5.743,2.267850542
5.744,1.676228345
5.745,-8.150051131
5.746,-7.811702376
5.747,-0.774226915
5.748,-5.338408481
5.749,0.335838638
5.75,0.400000001
5.751,-1.927912258
5.752,2.292497306
5.753,-3.964572811
5.754,-4.807755833
5.755,-4.247938098
5.756,-3.864798139
5.757,5.231357892
5.758,10.08500529
5.759,6.053356033
5.76,0.207530277
5.761,1.673884703
5.762,4.925048277
5.763,-1.990986362
5.764,4.256194093
5.765,-3.318526066
5.766,-4.816377739
5.767,2.528193241
5.768,4.299943888
5.769,-2.498289386
5.77,1.686039953
5.771,-6.560736732
5.772,0.300420554
5.773,3.295762147
5.774,-8.735252956
5.775,0.531877183
5.776,-1.449386764
5.777,2.890419397
5.778,5.169632866
5.779,-4.437845505
5.78,-1.686905976
5.781,-1.037441993
5.782,-0.120346573
5.783,-0.717141694
5.784,-0.119888894
5.785,3.138162889
5.786,9.93656433
5.787,-1.533154499
5.788,4.078692693
5.789,1.323005
5.79,-8.749025305
5.791,-5.880350037
5.792,2.721705503
5.793,5.832312483
5.794,-2.311320851
5.795,2.447265789
5.796,3.289441386
5.797,-5.029323679
5.798,6.702187725
5.799,0.380674958
5.8,1.766407846
5.801,6.466499558
5.802,-5.598026128
5.803,5.602319584
5.804,6.017591467
5.805,7.637583558
5.806,0.332276941
5.807,-0.275330496
5.808,-4.888629727
5.809,-5.39093268
5.81,-0.234025851
5.811,-4.299122136
5.812,3.871797861
5.813,0.238854223
5.814,4.925861292
5.815,4.153901767
5.816,-0.69584765
5.817,2.163816422
5.818,-5.110259137
5.819,2.832814018
5.82,-0.524923521
5.821,7.393207939
5.822,-0.891087412
5.823,11.5726187
5.824,1.012430022
5.825,-0.543567699
5.826,-9.378697718
5.827,-2.112938585
5.828,3.429052285
5.829,-1.495209416
5.83,3.42954985
5.831,2.721938995
5.832,6.589047434
5.833,-0.517579689
5.834,1.60877319
5.835,-6.532580476
5.836,-11.48526802
5.837,-5.717738204
5.838,2.019458447
5.839,10.2102616
5.84,1.805505624
5.841,8.888849731
5.842,-3.452536189
5.843,-1.811561155
5.844,-3.723272756
5.845,-0.216055047
5.846,-6.513384356
5.847,4.282080368
5.848,-3.484436197
5.849,4.121644936
5.85,-4.249342219
5.851,1.290848903
5.852,-4.788774701
5.853,-2.37389485
5.854,-2.8869548
5.855,0.039973033
5.856,4.188750577
5.857,6.091508222
5.858,3.883041015
5.859,9.416583305
5.86,4.433330867
5.861,0.590834552
5.862,1.505960939
5.863,-4.083377252
5.864,-5.466352512
5.865,3.732183013
5.866,1.049877202
5.867,1.338426883
5.868,7.67576579
5.869,3.734620676
5.87,1.601293892
5.871,-0.989533348
5.872,-8.805158613
5.873,-2.437292624
5.874,-4.687464473
5.875,2.404163058
5.876,6.373012812
5.877,-0.721139429
5.878,7.409722162
5.879,-2.524205173
5.88,-7.125355462
5.881,4.843794731
5.882,1.136040472
5.883,4.32764535
5.884,3.758354
5.885,4.972695931
5.886,1.337648918
5.887,5.714183509
5.888,-6.009198216
5.889,0.874959431
5.89,-6.880968001
5.891,-4.634570775
5.892,-2.236589616
5.893,-1.283561753
5.894,4.535312711
5.895,3.861017436
5.896,-1.455902703
5.897,3.881336597
5.898,-6.75539676
5.899,-4.764441949
5.9,2.001530144
5.901,5.505041673
5.902,9.291908124
5.903,4.461020244
5.904,-4.555966683
5.905,0.899626276
5.906,-3.758429114
5.907,-1.742396355
5.908,-8.046915115
5.909,-2.166516107
5.91,-7.198726981
5.911,-6.403454009
5.912,2.742531718
5.913,0.678008919
5.914,3.195359429
5.915,-4.938088082
5.916,-1.172336966
5.917,-4.0076312
5.918,-2.896596626
5.919,-4.135210707
5.92,3.376403645
5.921,3.275940617
5.922,1.560802272
5.923,2.849640577
5.924,-2.080761033
5.925,0.970577818
5.926,-0.563300804
5.927,-5.910078051
5.928,-4.542376254
5.929,2.411701727
5.93,5.324246501
5.931,-3.813414696
5.932,-3.126338937
5.933,-0.611889313
5.934,-4.886387801
5.935,-6.730331739
5.936,-6.293256948
5.937,4.307349358
5.938,0.931878286
5.939,3.116886904
5.94,8.282929693
5.941,-2.818877163
5.942,-1.547881704
5.943,-5.315969628
5.944,-1.934164389
5.945,0.965059502
5.946,-0.491860639
5.947,5.199933403
5.948,1.434081965
5.949,-3.388132604
5.95,0.050657781
5.951,-5.805449781
5.952,-6.302371264
5.953,-0.597918527
5.954,2.283216599
5.955,-2.942146902
5.956,2.111961095
5.957,1.021882983
5.958,6.386081992
5.959,7.724377312
5.96,3.336161772
5.961,-4.931890348
5.962,-4.731185939
5.963,-0.9241952
5.964,1.54780424
5.965,1.660675089
5.966,3.992071831
5.967,-2.145694005
5.968,1.99142061
5.969,-2.363336038
5.97,-6.930499229
5.971,-0.239794063
5.972,1.342988331
5.973,-2.426938702
5.974,0.246233028
5.975,1.358140359
5.976,4.901749171
5.977,5.6024427
5.978,0.311060653
5.979,-1.065006042
5.98,-1.388720136
5.981,-2.019138761
5.982,-5.8574878
5.983,4.266471937
5.984,0.724076313
5.985,2.514308143
5.986,-5.330775463
5.987,1.614900056
5.988,-7.558946006
5.989,-9.401498803
5.99,-2.755026818
5.991,-4.632060454
5.992,3.707289514
5.993,4.693867446
5.994,6.089818872
5.995,-1.799347588
5.996,2.444274778
5.997,-6.677296932
5.998,-2.044937642
5.999,-1.649670541
6,-3.999999998
6.001,9.453896606
6.002,2.281005621
6.003,4.02843794
6.004,-3.208206802
6.005,-2.200652413
6.006,-7.325886851
6.007,-1.045008453
6.008,-5.943357492
6.009,-2.172165608
6.01,6.755026817
6.011,2.59727274
6.012,6.322878027
6.013,4.033958933
6.014,-1.905292515
6.015,-10.51430815
6.016,-2.488008333
6.017,0.084669072
6.018,1.093555781
6.019,0.823364826
6.02,4.388720137
6.021,4.869232107
6.022,5.925007323
6.023,3.748698309
6.024,1.334318803
6.025,-5.358140357
6.026,1.517698994
6.027,2.075797696
6.028,-1.579056308
6.029,1.435567998
6.03,2.930499228
6.031,-3.44089003
6.032,-3.227488588
6.033,-8.205447007
6.034,-6.228139807
6.035,-6.66067509
6.036,3.68826374
6.037,1.27533621
6.038,5.967253916
6.039,6.736116413
6.04,4.663838225
6.041,-2.920151247
6.042,1.849985983
6.043,-7.670741972
6.044,3.124106882
6.045,6.942146904
6.046,2.480715425
6.047,-0.753222483
6.048,-3.933696713
6.049,-8.998776288
6.05,-3.050657781
6.051,-0.416093464
6.052,-2.670149941
6.053,-4.551074412
6.054,-0.744207337
6.055,6.0349405
6.056,2.170232366
6.057,7.667110638
6.058,7.783949678
6.059,5.623103229
6.06,3.717070304
6.061,-4.312660838
6.062,4.304189692
6.063,0.043791652
6.064,3.529324927
6.065,-1.269668263
6.066,7.650319825
6.067,-0.739251699
6.068,1.89027096
6.069,-2.990811371
6.07,-9.3242465
6.071,-7.215927791
6.072,-4.693691722
6.073,1.558937045
6.074,2.327232826
6.075,-0.970577817
6.076,1.316829007
6.077,1.501500432
6.078,-7.324734296
6.079,-4.471714551
6.08,2.623596357
6.081,-1.060563227
6.082,7.132664607
6.083,3.358772207
6.084,11.40840494
6.085,4.938088079
6.086,1.568572593
6.087,1.970850071
6.088,-3.978599695
6.089,-5.400772054
6.09,2.198726981
6.091,0.362290045
6.092,-0.189152864
6.093,8.391255347
6.094,-3.477638866
6.095,-1.899626277
6.096,2.79203466
6.097,-6.109879235
6.098,3.944159856
6.099,6.299184392
6.1,2.99846986
6.101,7.568668013
6.102,6.991464738
6.103,6.46980441
6.104,-3.308029321
6.105,-0.861017437
6.106,-4.77138069
6.107,-4.067579254
6.108,4.000521639
6.109,-3.169655287
6.11,-3.119032
6.111,3.320814504
6.112,1.773130236
6.113,-6.06532452
6.114,-0.573716895
6.115,1.027304068
6.116,-4.52228602
6.117,-5.976504341
6.118,4.100027508
6.119,6.960431333
6.12,3.125355462
6.121,2.328431237
6.122,-4.173654187
6.123,2.072280439
6.124,-1.136944836
6.125,0.595836945
6.126,0.451396495
6.127,-3.913848382
6.128,-2.430909365
6.129,4.185307282
6.13,4.398706107
6.131,-5.538846744
6.132,-2.911833767
6.133,-7.689567894
6.134,-3.285945177
6.135,6.267816987
6.136,-2.297579508
6.137,8.434518262
6.138,3.730107038
6.139,9.213391513
6.14,-3.43333087
6.141,3.387642761
6.142,-5.64697304
6.143,-6.74036721
6.144,1.047317401
6.145,2.960026969
6.146,8.650886823
6.147,3.022753839
6.148,-3.447293276
6.149,-2.095074972
6.15,-0.75065778
6.151,-2.925871002
6.152,1.248368222
6.153,-5.633221376
6.154,3.27731638
6.155,5.216055048
6.156,5.959340732
6.157,1.162702165
6.158,-4.311395837
6.159,-3.084623665
6.16,-3.805505625
6.161,-6.406035534
6.162,5.216609531
6.163,1.068879214
6.164,7.721335998
6.165,-0.467419526
6.166,-0.844841167
6.167,-3.833561324
6.168,-6.825115411
6.169,-3.526165061
6.17,-4.429549849
6.171,-6.309016647
6.172,-2.665120262
6.173,-1.238202422
6.174,5.142629738
6.175,2.5435677
6.176,2.223637953
6.177,-4.221477695
6.178,0.127155388
6.179,-4.588981872
6.18,6.524923523
6.181,5.971412047
6.182,2.346327116
6.183,-0.812675415
6.184,-1.068084372
6.185,-2.153901771
6.186,-6.16192927
6.187,-1.589995232
6.188,-12.10786584
6.189,-1.505103927
6.19,4.234025851
6.191,6.586706617
6.192,2.652561747
6.193,-1.075810513
6.194,-4.568344921
6.195,-1.637583558
6.196,-0.781523489
6.197,-7.251178575
6.198,3.834094108
6.199,2.337726506
6.2,3.233592157
6.201,8.423551105
6.202,5.533880252
6.203,2.380464686
6.204,-9.05337341
6.205,-2.447265789
6.206,1.075252874
6.207,0.816546511
6.208,-3.957773481
6.209,0.076123975
6.21,-3.250974697
6.211,-6.127231066
6.212,-3.314760673
6.213,-12.81798651
6.214,0.827367694
6.215,-6.138162889
6.216,-3.644043125
6.217,1.068282703
6.218,3.356414553
6.219,8.841668057
6.22,8.686905975
6.221,3.242071569
6.222,-1.93356489
6.223,-5.539278387
6.224,-1.314545259
6.225,-3.531877179
6.226,6.499184978
6.227,1.353096846
6.228,-1.536488533
6.229,-2.243489334
6.23,-0.686039954
6.231,-8.305936681
6.232,-9.536011864
6.233,-3.87933425
6.234,-4.419690235
6.235,2.318526066
6.236,0.979873886
6.237,4.34212737
6.238,-1.688980302
6.239,4.130341361
6.24,-5.207530279
6.241,2.750870034
6.242,-3.848937316
6.243,-0.88021688
6.244,3.100866117
6.245,-2.752061901
6.246,6.571687855
6.247,-0.3865682
6.248,2.471434716
6.249,-5.87631381
6.25,-8.399999999
6.251,-10.1400647
6.252,-4.897659493
6.253,2.423085907
6.254,-3.4243656
6.255,9.150051131
6.256,6.55983963
6.257,3.083290467
6.258,0.900396216
6.259,-0.74650974
6.26,0.968040227
6.261,2.441685512
6.262,7.275594201
6.263,1.377552869
6.264,3.668529736
6.265,1.142955559
6.266,-4.922310463
6.267,2.371332215
6.268,-5.499519212
6.269,1.235089805
6.27,-4.588152985
6.271,6.752564124
6.272,1.653857363
6.273,3.722191058
6.274,-1.237064128
6.275,-5.531877181
6.276,-6.578296155
6.277,-1.908372598
6.278,-1.123910784
6.279,3.246018114
6.28,1.58901901
6.281,-3.699358428
6.282,-0.6800781
6.283,6.817616234
6.284,1.858577098
6.285,-0.962592386
6.286,-1.861288157
6.287,0.14658799
6.288,-4.279335173
6.289,-0.438575213
6.29,0.573454799
6.291,-2.426496252
6.292,-1.707107015
6.293,3.853039161
6.294,-3.383720642
6.295,-9.349378821
6.296,-2.057319951
6.297,-0.429189417
6.298,0.902974466
6.299,5.687302001
6.3,4.233592156
6.301,4.07397561
6.302,3.464999894
6.303,-4.441524472
6.304,-7.777576947
6.305,-0.735470525
6.306,1.890628595
6.307,-0.112303163
6.308,5.40189528
6.309,-3.910673158
6.31,-4.590403647
6.311,-5.193759779
6.312,-1.143291338
6.313,-1.554569733
6.314,-3.473273417
6.315,2.670527727
6.316,9.429295404
6.317,0.437991053
6.318,5.382819768
6.319,2.512438531
6.32,0.622810489
6.321,2.407071583
6.322,-3.682498717
6.323,-4.852383483
6.324,2.487388848
6.325,1.543567701
6.326,5.878878844
6.327,8.392703365
6.328,0.144533841
6.329,-11.30507011
6.33,-4.527436817
6.331,-8.067191547
6.332,-3.861608061
6.333,1.915772211
6.334,0.657779061
6.335,8.708150979
6.336,-1.967319853
6.337,-1.966546285
6.338,-3.747964972
6.339,6.282620315
6.34,-2.98107613
6.341,-1.58724389
6.342,6.939270632
6.343,7.199194818
6.344,-0.499632782
6.345,-1.686057985
6.346,-2.726630165
6.347,-3.442875483
6.348,0.617462433
6.349,-4.662120108
6.35,-1.750657779
6.351,1.641174135
6.352,-5.816387486
