Time [s],Acceleration[mg]
5.028,1.904827052
5.029,-0.998026728
5.03,0.951056516
5.031,-0.770513243
5.032,1.481753674
5.033,-0.125333234
5.034,-1.248689887
5.035,-0.412214748
5.036,0.155672075
5.037,0.982287251
5.038,-0.982287251
5.039,-0.155672074
5.04,-0.587785252
5.041,-0.751310113
5.042,1.125333234
5.043,0.518246326
5.044,1.770513243
5.045,-1.951056516
5.046,0.998026728
5.047,-1.904827052
5.048,0.684547106
5.049,-0.368124553
5.05,5.80469E-11
5.051,1.368124553
5.052,0.315452894
5.053,0.904827052
5.054,0.001973272
5.055,1.951056516
5.056,-0.770513243
5.057,0.481753674
5.058,-1.125333234
5.059,-1.248689887
5.06,0.587785252
5.061,-0.844327925
5.062,-0.017712749
5.063,-0.982287251
5.064,-0.155672074
5.065,0.412214748
5.066,0.248689887
5.067,-0.874666767
5.068,0.518246326
5.069,-0.229486757
5.07,-1.951056516
5.071,0.998026728
5.072,0.095172948
5.073,1.684547106
5.074,0.631875447
5.075,-1
5.076,0.368124553
5.077,-0.684547106
5.078,-0.095172948
5.079,0.001973272
5.08,0.951056516
5.081,-0.770513243
5.082,1.481753674
5.083,0.874666766
5.084,-1.248689887
5.085,-0.412214748
5.086,0.155672075
5.087,-0.017712749
5.088,-0.982287251
5.089,0.844327926
5.09,-0.587785252
5.091,0.248689887
5.092,0.125333233
5.093,-1.481753674
5.094,-0.229486757
5.095,-0.951056516
5.096,1.998026728
5.097,0.095172947
5.098,0.684547106
5.099,-1.368124553
5.1,1
5.101,-0.631875447
5.102,-0.684547106
5.103,0.904827052
5.104,0.001973272
5.105,1.951056516
5.106,0.229486757
5.107,1.481753674
5.108,0.874666766
5.109,0.751310113
5.11,-0.412214748
5.111,-1.844327925
5.112,1.982287251
5.113,0.017712749
5.114,1.844327926
5.115,0.412214748
5.116,0.248689887
5.117,1.125333233
5.118,-0.481753674
5.119,0.770513243
5.12,-1.951056516
5.121,-0.001973272
5.122,-1.904827053
5.123,-0.315452894
5.124,-0.368124553
5.125,1.27139E-10
5.126,0.368124553
5.127,-0.684547106
5.128,1.904827052
5.129,-0.998026728
5.13,-0.048943484
5.131,-1.770513243
5.132,1.481753674
5.133,0.874666766
5.134,-1.248689887
5.135,0.587785252
5.136,-1.844327925
5.137,1.982287251
5.138,-1.982287251
5.139,-0.155672074
5.14,-1.587785252
5.141,1.248689887
5.142,1.125333233
5.143,-1.481753674
5.144,-0.229486757
5.145,0.048943484
5.146,1.998026728
5.147,-1.904827053
5.148,-0.315452894
5.149,-0.368124553
5.15,-1
5.151,1.368124553
5.152,0.315452894
5.153,-0.095172948
5.154,0.001973272
5.155,0.951056516
5.156,-1.770513243
5.157,1.481753674
5.158,0.874666766
5.159,0.751310113
5.16,0.587785252
5.161,-1.844327925
5.162,1.982287251
5.163,-0.982287251
5.164,0.844327926
5.165,-0.587785252
5.166,0.248689887
5.167,0.125333233
5.168,-0.481753674
5.169,0.770513243
5.17,-0.951056516
5.171,-0.001973272
5.172,0.095172947
5.173,-0.315452894
5.174,-1.368124553
5.175,1
5.176,0.368124553
5.177,-0.684547106
5.178,0.904827052
5.179,-1.998026728
5.18,1.951056516
5.181,0.229486757
5.182,-0.518246326
5.183,0.874666766
5.184,0.751310113
5.185,0.587785252
5.186,0.155672075
5.187,1.982287251
5.188,-0.982287251
5.189,1.844327926
5.19,-1.587785252
5.191,-0.751310113
5.192,-0.874666767
5.193,-0.481753674
5.194,0.770513243
5.195,-0.951056516
5.196,0.998026728
5.197,0.095172947
5.198,1.684547106
5.199,-0.368124553
5.2,1.9805E-10
5.201,-0.631875447
5.202,-1.684547106
5.203,1.904827052
5.204,-0.998026728
5.205,1.951056516
5.206,-0.770513243
5.207,1.481753674
5.208,-0.125333234
5.209,0.751310113
5.21,-0.412214748
5.211,-0.844327925
5.212,-0.017712749
5.213,-0.982287251
5.214,-0.155672074
5.215,0.412214748
5.216,0.248689887
5.217,0.125333233
5.218,0.518246326
5.219,1.770513243
5.22,-0.951056516
5.221,0.998026728
5.222,-1.904827053
5.223,0.684547106
5.224,-0.368124553
5.225,2.19868E-10
5.226,1.368124552
5.227,-1.684547106
5.228,0.904827052
5.229,-1.998026728
5.23,0.951056516
5.231,-1.770513243
5.232,0.481753674
5.233,0.874666766
5.234,-0.248689887
5.235,-0.412214748
5.236,-1.844327925
5.237,0.982287251
5.238,-1.982287251
5.239,-0.155672074
5.24,-0.587785252
5.241,0.248689887
5.242,1.125333233
5.243,-1.481753674
5.244,0.770513243
5.245,0.048943484
5.246,1.998026728
5.247,-1.904827053
5.248,-0.315452894
5.249,-0.368124553
5.25,-1
5.251,-0.631875448
5.252,-1.684547106
5.253,1.904827052
5.254,-0.998026728
5.255,-0.048943484
5.256,-0.770513243
5.257,-0.518246326
5.258,-1.125333234
5.259,0.751310113
5.26,0.587785252
5.261,-1.844327925
5.262,0.982287251
5.263,-0.982287251
5.264,0.844327926
5.265,-1.587785253
5.266,-0.751310113
5.267,-0.874666767
5.268,-1.481753674
5.269,0.770513243
5.27,-1.951056516
5.271,0.998026728
5.272,-1.904827053
5.273,1.684547106
5.274,-0.368124553
5.275,2.67142E-10
5.276,1.368124552
5.277,0.315452894
5.278,1.904827052
5.279,-1.998026728
5.28,-0.048943484
5.281,0.229486757
5.282,0.481753674
5.283,-1.125333234
5.284,0.751310113
5.285,1.587785252
5.286,0.155672075
5.287,-0.017712749
5.288,0.017712749
5.289,1.844327926
5.29,-1.587785253
5.291,-0.751310113
5.292,-0.874666767
5.293,-0.481753674
5.294,0.770513243
5.295,-0.951056516
5.296,1.998026728
5.297,-0.904827053
5.298,-0.315452894
5.299,-0.368124553
5.3,2.88961E-10
5.301,0.368124552
5.302,-0.684547106
5.303,-0.095172948
5.304,0.001973272
5.305,1.951056516
5.306,-0.770513243
5.307,-0.518246326
5.308,-0.125333234
5.309,-1.248689887
5.31,1.587785252
5.311,-0.844327925
5.312,1.982287251
5.313,0.017712749
5.314,0.844327926
5.315,-1.587785253
5.316,-0.751310113
5.317,1.125333233
5.318,-0.481753674
5.319,-0.229486757
5.32,-1.951056516
5.321,1.998026728
5.322,0.095172947
5.323,-0.315452894
5.324,0.631875447
5.325,3.12598E-10
5.326,0.368124552
5.327,-0.684547106
5.328,0.904827052
5.329,0.001973272
5.33,1.951056516
5.331,-1.770513243
5.332,0.481753674
5.333,-0.125333234
5.334,0.751310113
5.335,1.587785252
5.336,0.155672075
5.337,1.982287251
5.338,-1.982287251
5.339,-0.155672074
5.34,0.412214747
5.341,-0.751310113
5.342,0.125333233
5.343,-1.481753674
5.344,1.770513243
5.345,-1.951056516
5.346,1.998026728
5.347,-1.904827053
5.348,-0.315452894
5.349,-1.368124553
5.35,3.36235E-10
5.351,1.368124552
5.352,-1.684547106
5.353,-0.095172948
5.354,0.001973272
5.355,1.951056516
5.356,-1.770513243
5.357,-0.518246326
5.358,0.874666766
5.359,0.751310113
5.36,-0.412214748
5.361,0.155672075
5.362,1.982287251
5.363,0.017712749
5.364,-0.155672074
5.365,-0.587785253
5.366,-0.751310112
5.367,-0.874666767
5.368,-1.481753674
5.369,-0.229486757
5.37,-0.951056516
5.371,1.998026728
5.372,0.095172947
5.373,-0.315452894
5.374,-1.368124553
5.375,1
5.376,0.368124552
5.377,-1.684547106
5.378,0.904827052
5.379,0.001973272
5.38,-0.048943484
5.381,-1.770513243
5.382,1.481753674
5.383,-0.125333234
5.384,-0.248689887
5.385,-0.412214748
5.386,0.155672075
5.387,-0.017712749
5.388,0.017712749
5.389,0.844327926
5.39,-0.587785253
5.391,-0.751310112
5.392,-0.874666767
5.393,-0.481753674
5.394,0.770513243
5.395,-1.951056516
5.396,1.998026728
5.397,-0.904827053
5.398,0.684547106
5.399,-0.368124553
5.4,1
5.401,-0.631875448
5.402,-1.684547106
5.403,1.904827052
5.404,-0.998026728
5.405,-0.048943484
5.406,-1.770513243
5.407,1.481753674
5.408,0.874666766
5.409,-0.248689887
5.41,0.587785252
5.411,-1.844327925
5.412,0.982287251
5.413,0.017712749
5.414,-0.155672074
5.415,-0.587785253
5.416,-0.751310112
5.417,-0.874666767
5.418,0.518246326
5.419,1.770513243
5.42,0.048943484
5.421,0.998026728
5.422,0.095172947
5.423,-0.315452894
5.424,-1.368124553
5.425,4.05327E-10
5.426,0.368124552
5.427,-1.684547106
5.428,-0.095172948
5.429,0.001973272
5.43,0.951056516
5.431,0.229486757
5.432,-0.518246326
5.433,-1.125333234
5.434,0.751310113
5.435,0.587785252
5.436,-1.844327925
5.437,0.982287251
5.438,-0.982287251
5.439,0.844327926
5.44,-1.587785253
5.441,0.248689888
5.442,1.125333233
5.443,-1.481753674
5.444,0.770513243
5.445,0.048943484
5.446,0.998026728
5.447,-0.904827053
5.448,1.684547106
5.449,0.631875447
5.45,-1
5.451,0.368124552
5.452,-1.684547106
5.453,-0.095172948
5.454,0.001973272
5.455,-0.048943484
5.456,-1.770513243
5.457,1.481753674
5.458,-0.125333234
5.459,0.751310113
5.46,0.587785252
5.461,0.155672075
5.462,1.982287251
5.463,0.017712749
5.464,0.844327926
5.465,-0.587785253
5.466,-0.751310112
5.467,0.125333233
5.468,-0.481753674
5.469,1.770513242
5.47,-1.951056516
5.471,1.998026728
5.472,-1.904827053
5.473,-0.315452894
5.474,-0.368124553
5.475,1
5.476,1.368124552
5.477,-0.684547106
5.478,0.904827052
5.479,0.001973272
5.48,0.951056516
5.481,-1.770513243
5.482,-0.518246325
5.483,-1.125333234
5.484,-0.248689887
5.485,-0.412214748
5.486,0.155672075
5.487,1.982287251
5.488,-1.982287251
5.489,1.844327926
5.49,-1.587785253
5.491,-0.751310112
5.492,-0.874666767
5.493,0.518246326
5.494,0.770513242
5.495,0.048943484
5.496,-0.001973272
5.497,-1.904827053
5.498,0.684547106
5.499,0.631875447
5.5,1
5.501,1.368124552
5.502,-0.684547106
5.503,-0.095172948
5.504,-0.998026728
5.505,1.951056516
5.506,-0.770513243
5.507,1.481753675
5.508,0.874666766
5.509,0.751310113
5.51,-0.412214748
5.511,0.155672075
5.512,-0.017712749
5.513,-1.982287251
5.514,1.844327926
5.515,-1.587785253
5.516,-0.751310112
5.517,1.125333233
5.518,-1.481753674
5.519,1.770513242
5.52,-1.951056516
5.521,-0.001973272
5.522,-1.904827053
5.523,1.684547106
5.524,-1.368124553
5.525,1
5.526,0.368124552
5.527,0.315452894
5.528,-0.095172948
5.529,-1.998026728
5.53,0.951056516
5.531,0.229486757
5.532,-0.518246325
5.533,0.874666766
5.534,0.751310113
5.535,1.587785252
5.536,-1.844327925
5.537,0.982287251
5.538,-1.982287251
5.539,-0.155672074
5.54,0.412214747
5.541,1.248689888
5.542,0.125333233
5.543,-1.481753674
5.544,0.770513242
5.545,-1.951056516
5.546,-0.001973272
5.547,-1.904827053
5.548,0.684547106
5.549,0.631875447
5.55,1.000000001
5.551,1.368124552
5.552,0.315452894
5.553,0.904827052
5.554,-0.998026728
5.555,1.951056516
5.556,0.229486757
5.557,0.481753675
5.558,0.874666766
5.559,-0.248689887
5.56,-0.412214748
5.561,-1.844327925
5.562,0.982287251
5.563,0.017712749
5.564,0.844327926
5.565,0.412214747
5.566,1.248689888
5.567,1.125333233
5.568,-0.481753674
5.569,1.770513242
5.57,-0.951056516
5.571,0.998026728
5.572,-1.904827053
5.573,1.684547106
5.574,0.631875447
5.575,1.000000001
5.576,0.368124552
5.577,-1.684547106
5.578,-0.095172948
5.579,-1.998026728
5.58,0.951056516
5.581,-1.770513243
5.582,0.481753675
5.583,-1.125333234
5.584,-1.248689887
5.585,0.587785252
5.586,-1.844327925
5.587,1.982287251
5.588,-0.982287251
5.589,-0.155672074
5.59,-1.587785253
5.591,0.248689888
5.592,-0.874666767
5.593,-0.481753674
5.594,-0.229486758
5.595,-0.951056516
5.596,-0.001973272
5.597,-0.904827053
5.598,1.684547106
5.599,0.631875447
5.6,5.67148E-10
5.601,0.368124552
5.602,-1.684547106
5.603,1.904827052
5.604,0.001973272
5.605,-0.048943484
5.606,-1.770513243
5.607,1.481753675
5.608,0.874666766
5.609,-0.248689887
5.61,0.587785252
5.611,-0.844327925
5.612,1.982287251
5.613,0.017712749
5.614,1.844327926
5.615,-1.587785253
5.616,0.248689888
5.617,-0.874666767
5.618,-0.481753674
5.619,0.770513242
5.62,0.048943484
5.621,1.998026728
5.622,-0.904827053
5.623,-0.315452894
5.624,-1.368124553
5.625,1.000000001
5.626,0.368124552
5.627,-0.684547105
5.628,0.904827052
5.629,-1.998026728
5.63,-0.048943484
5.631,0.229486757
5.632,-0.518246325
5.633,-1.125333234
5.634,-1.248689887
5.635,0.587785252
5.636,-1.844327925
5.637,1.982287251
5.638,-0.982287251
5.639,0.844327926
5.64,-0.587785253
5.641,0.248689888
5.642,0.125333233
5.643,0.518246326
5.644,1.770513242
5.645,0.048943484
5.646,1.998026728
5.647,-1.904827053
5.648,0.684547106
5.649,-1.368124553
5.65,6.12603E-10
5.651,1.368124552
5.652,-1.684547105
5.653,0.904827052
5.654,-0.998026728
5.655,1.951056516
5.656,0.229486757
5.657,1.481753675
5.658,0.874666766
5.659,0.751310113
5.66,-0.412214748
5.661,-1.844327925
5.662,1.982287251
5.663,-0.982287251
5.664,0.844327926
5.665,-1.587785253
5.666,1.248689888
5.667,0.125333233
5.668,0.518246326
5.669,-0.229486758
5.67,0.048943484
5.671,1.998026728
5.672,-0.904827053
5.673,0.684547106
5.674,-1.368124553
5.675,6.36241E-10
5.676,1.368124552
5.677,-0.684547105
5.678,1.904827052
5.679,0.001973272
5.68,-0.048943484
5.681,-0.770513243
5.682,1.481753675
5.683,-1.125333234
5.684,-0.248689887
5.685,0.587785252
5.686,-0.844327925
5.687,-0.017712749
5.688,-1.982287251
5.689,-0.155672074
5.69,0.412214747
5.691,1.248689888
5.692,1.125333233
5.693,-0.481753674
5.694,-0.229486758
5.695,0.048943484
5.696,-0.001973272
5.697,-0.904827053
5.698,1.684547106
5.699,-1.368124553
5.7,1.000000001
5.701,1.368124552
5.702,-1.684547105
5.703,1.904827052
5.704,-0.998026728
5.705,1.951056517
5.706,-1.770513243
5.707,0.481753675
5.708,-0.125333234
5.709,0.751310113
5.71,0.587785252
5.711,-0.844327925
5.712,0.982287251
5.713,0.017712749
5.714,1.844327926
5.715,-0.587785253
5.716,0.248689888
5.717,1.125333233
5.718,0.518246326
5.719,0.770513242
5.72,-0.951056516
5.721,0.998026728
5.722,-0.904827053
5.723,-0.315452894
5.724,0.631875447
5.725,1.000000001
5.726,1.368124552
5.727,0.315452895
5.728,1.904827052
5.729,-1.998026728
5.73,1.951056517
5.731,0.229486757
5.732,0.481753675
5.733,-0.125333234
5.734,-0.248689886
5.735,0.587785252
5.736,-1.844327925
5.737,0.982287251
5.738,0.017712749
5.739,-0.155672074
5.74,-1.587785253
5.741,1.248689888
5.742,-0.874666767
5.743,-1.481753673
5.744,-0.229486758
5.745,-1.951056516
5.746,1.998026728
5.747,-0.904827053
5.748,1.684547106
5.749,-1.368124553
5.75,1.000000001
5.751,1.368124552
5.752,-0.684547105
5.753,0.904827052
5.754,-1.998026728
5.755,1.951056517
5.756,-0.770513243
5.757,0.481753675
5.758,-0.125333234
5.759,-0.248689886
5.76,-0.412214748
5.761,-0.844327925
5.762,1.982287251
5.763,-0.982287251
5.764,-0.155672074
5.765,-1.587785253
5.766,1.248689888
5.767,-0.874666767
5.768,-1.481753673
5.769,-0.229486758
5.77,-0.951056516
5.771,1.998026728
5.772,-1.904827053
5.773,1.684547106
5.774,-0.368124553
5.775,7.2897E-10
5.776,0.368124552
5.777,-1.684547105
5.778,-0.095172948
5.779,-1.998026728
5.78,-0.048943483
5.781,-1.770513243
5.782,-0.518246325
5.783,0.874666766
5.784,-0.248689886
5.785,-0.412214748
5.786,-0.844327925
5.787,0.982287251
5.788,-0.982287251
5.789,1.844327926
5.79,-1.587785253
5.791,0.248689888
5.792,1.125333233
5.793,-0.481753673
5.794,1.770513242
5.795,0.048943484
5.796,-0.001973272
5.797,-1.904827053
5.798,0.684547106
5.799,-0.368124553
5.8,-0.999999999
5.801,0.368124552
5.802,0.315452895
5.803,1.904827052
5.804,-1.998026728
5.805,0.951056517
5.806,0.229486757
5.807,1.481753675
5.808,-0.125333234
5.809,-1.248689886
5.81,0.587785252
5.811,-1.844327925
5.812,-0.017712749
5.813,-0.982287251
5.814,0.844327926
5.815,-1.587785253
5.816,-0.751310112
5.817,1.125333233
5.818,0.518246327
5.819,0.770513242
5.82,-0.951056516
5.821,0.998026728
5.822,-0.904827053
5.823,0.684547106
5.824,-0.368124553
5.825,1.000000001
5.826,1.368124552
5.827,-0.684547105
5.828,1.904827052
5.829,-1.998026728
5.83,1.951056517
5.831,0.229486757
5.832,1.481753675
5.833,0.874666766
5.834,-0.248689886
5.835,-0.412214748
5.836,-1.844327925
5.837,0.982287251
5.838,-0.982287251
5.839,0.844327926
5.84,-1.587785253
5.841,0.248689888
5.842,0.125333233
5.843,-0.481753673
5.844,-0.229486758
5.845,-0.951056516
5.846,-0.001973272
5.847,-1.904827053
5.848,-0.315452893
5.849,-0.368124553
5.85,-0.999999999
5.851,1.368124552
5.852,0.315452895
5.853,-0.095172948
5.854,-0.998026728
5.855,0.951056517
5.856,-0.770513243
5.857,0.481753675
5.858,0.874666766
5.859,0.751310114
5.86,-0.412214748
5.861,0.155672075
5.862,0.982287251
5.863,-0.982287251
5.864,0.844327926
5.865,0.412214747
5.866,1.248689888
5.867,0.125333233
5.868,0.518246327
5.869,1.770513242
5.87,0.048943484
5.871,0.998026728
5.872,0.095172947
5.873,-0.315452893
5.874,-0.368124553
5.875,8.1988E-10
5.876,-0.631875448
5.877,-1.684547105
5.878,-0.095172948
5.879,-0.998026728
5.88,-0.048943483
5.881,-1.770513243
5.882,0.481753675
5.883,0.874666766
5.884,-1.248689886
5.885,0.587785252
5.886,-0.844327925
5.887,0.982287251
5.888,-0.982287251
5.889,1.844327926
5.89,0.412214747
5.891,0.248689888
5.892,-0.874666767
5.893,-0.481753673
5.894,-0.229486758
5.895,0.048943484
5.896,1.998026728
5.897,-1.904827053
5.898,-0.315452893
5.899,-1.368124553
5.9,1.000000001
5.901,0.368124552
5.902,0.315452895
5.903,0.904827052
5.904,-0.998026728
5.905,1.951056517
5.906,-0.770513243
5.907,0.481753675
5.908,-0.125333234
5.909,0.751310114
5.91,0.587785252
5.911,-0.844327925
5.912,-0.017712749
5.913,0.017712749
5.914,0.844327926
5.915,0.412214747
5.916,0.248689888
5.917,0.125333233
5.918,0.518246327
5.919,-0.229486758
5.92,-0.951056516
5.921,1.998026728
5.922,-0.904827053
5.923,1.684547107
5.924,0.631875447
5.925,8.67154E-10
5.926,-0.631875448
5.927,0.315452895
5.928,0.904827052
5.929,-0.998026728
5.93,-0.048943483
5.931,0.229486757
5.932,0.481753675
5.933,-0.125333234
5.934,-1.248689886
5.935,-0.412214748
5.936,-0.844327925
5.937,0.982287251
5.938,0.017712749
5.939,-0.155672074
5.94,0.412214747
5.941,1.248689888
5.942,-0.874666767
5.943,-1.481753673
5.944,0.770513242
5.945,-0.951056516
5.946,1.998026728
5.947,0.095172947
5.948,1.684547107
5.949,-0.368124554
5.95,-0.999999999
5.951,1.368124552
5.952,0.315452895
5.953,1.904827052
5.954,-1.998026728
5.955,-0.048943483
5.956,-0.770513243
5.957,1.481753675
5.958,-1.125333234
5.959,-1.248689886
5.96,1.587785252
5.961,-1.844327925
5.962,0.982287251
5.963,-0.982287251
5.964,0.844327926
5.965,-1.587785253
5.966,-0.751310112
5.967,1.125333233
5.968,-1.481753673
5.969,0.770513242
5.97,-1.951056516
5.971,1.998026728
5.972,0.095172947
5.973,1.684547107
5.974,0.631875446
5.975,9.14428E-10
5.976,0.368124552
5.977,0.315452895
5.978,-0.095172948
5.979,-1.998026728
5.98,0.951056517
5.981,-0.770513243
5.982,-0.518246325
5.983,-0.125333234
5.984,0.751310114
5.985,-0.412214748
5.986,0.155672075
5.987,-0.017712749
5.988,0.017712749
5.989,-0.155672074
5.99,0.412214747
5.991,1.248689888
5.992,0.125333233
5.993,-0.481753673
5.994,1.770513242
5.995,-1.951056516
5.996,0.998026728
5.997,-1.904827053
5.998,0.684547107
5.999,0.631875446
6,9.36246E-10
6.001,1.368124552
6.002,0.315452895
6.003,1.904827052
6.004,-1.998026728
6.005,1.951056517
6.006,0.229486757
6.007,1.481753675
6.008,0.874666766
6.009,-1.248689886
6.01,0.587785252
6.011,0.155672075
6.012,1.982287251
6.013,0.017712749
6.014,1.844327926
6.015,-0.587785253
6.016,0.248689888
6.017,0.125333233
6.018,0.518246327
6.019,-0.229486758
6.02,-0.951056516
6.021,1.998026728
6.022,-1.904827053
6.023,-0.315452893
6.024,0.631875446
6.025,-0.999999999
6.026,-0.631875448
6.027,0.315452895
6.028,-0.095172948
6.029,-0.998026728
6.03,0.951056517
6.031,-1.770513243
6.032,-0.518246325
6.033,-0.125333235
6.034,-1.248689886
6.035,1.587785252
6.036,-1.844327925
6.037,-0.017712749
6.038,-0.982287251
6.039,-0.155672074
6.04,0.412214747
6.041,-0.751310112
6.042,0.125333233
6.043,0.518246327
6.044,0.770513242
6.045,0.048943484
6.046,-0.001973272
6.047,-0.904827053
6.048,0.684547107
6.049,0.631875446
6.05,-0.999999999
6.051,-0.631875448
6.052,-1.684547105
6.053,0.904827052
6.054,0.001973272
6.055,1.951056517
6.056,0.229486757
6.057,-0.518246325
6.058,-0.125333235
6.059,0.751310114
6.06,-0.412214749
6.061,-1.844327925
6.062,-0.017712749
6.063,-0.982287251
6.064,0.844327926
6.065,-0.587785253
6.066,1.248689888
6.067,0.125333233
6.068,-1.481753673
6.069,-0.229486758
6.07,-0.951056516
6.071,-0.001973272
6.072,-1.904827053
6.073,-0.315452893
6.074,-1.368124554
6.075,-0.999999999
6.076,0.368124552
6.077,-0.684547105
6.078,0.904827052
6.079,-0.998026728
6.08,1.951056517
6.081,-1.770513243
6.082,1.481753675
6.083,-0.125333235
6.084,-1.248689886
6.085,0.587785251
6.086,-1.844327925
6.087,1.982287251
6.088,0.017712749
6.089,0.844327926
6.09,-1.587785253
6.091,1.248689888
6.092,1.125333233
6.093,-1.481753673
6.094,1.770513242
6.095,-0.951056516
6.096,-0.001973272
6.097,0.095172947
6.098,1.684547107
6.099,0.631875446
6.1,-0.999999999
6.101,-0.631875448
6.102,0.315452895
6.103,1.904827052
6.104,-1.998026728
6.105,-0.048943483
6.106,0.229486757
6.107,0.481753675
6.108,0.874666765
6.109,-0.248689886
6.11,0.587785251
6.111,-1.844327925
6.112,0.982287251
6.113,-0.982287251
6.114,0.844327926
6.115,0.412214747
6.116,-0.751310112
6.117,1.125333233
6.118,-0.481753673
6.119,1.770513242
6.12,0.048943484
6.121,1.998026728
6.122,0.095172947
6.123,-0.315452893
6.124,-1.368124554
6.125,-0.999999999
6.126,-0.631875448
6.127,-0.684547105
6.128,0.904827052
6.129,-0.998026728
6.13,1.951056517
6.131,-1.770513243
6.132,0.481753675
6.133,0.874666765
6.134,0.751310114
6.135,-0.412214749
6.136,-0.844327925
6.137,1.982287251
6.138,-0.982287251
6.139,0.844327926
6.14,-0.587785253
6.141,-0.751310112
6.142,1.125333233
6.143,-0.481753673
6.144,0.770513242
6.145,0.048943484
6.146,-0.001973272
6.147,-1.904827053
6.148,0.684547107
6.149,0.631875446
6.15,-0.999999999
6.151,-0.631875448
6.152,-1.684547105
6.153,0.904827052
6.154,-1.998026728
6.155,1.951056517
6.156,0.229486757
6.157,-0.518246325
6.158,-0.125333235
6.159,-0.248689886
6.16,-0.412214749
6.161,-0.844327925
6.162,-0.017712749
6.163,0.017712749
6.164,1.844327926
6.165,-1.587785253
6.166,1.248689888
6.167,-0.874666768
6.168,0.518246327
6.169,0.770513242
6.17,-1.951056516
6.171,1.998026728
6.172,-1.904827053
6.173,-0.315452893
6.174,-0.368124554
6.175,1.09625E-09
6.176,0.368124552
6.177,-0.684547105
6.178,1.904827052
6.179,-1.998026728
6.18,0.951056517
6.181,-1.770513243
6.182,-0.518246325
6.183,0.874666765
6.184,0.751310114
6.185,-0.412214749
6.186,-1.844327925
6.187,0.982287251
6.188,-0.982287251
6.189,1.844327926
6.19,0.412214747
6.191,-0.751310112
6.192,0.125333232
6.193,-0.481753673
6.194,-0.229486758
6.195,0.048943484
6.196,0.998026728
6.197,-1.904827053
6.198,0.684547107
6.199,-1.368124554
6.2,1.1217E-09
6.201,-0.631875448
6.202,-0.684547105
6.203,0.904827052
6.204,0.001973272
6.205,1.951056517
6.206,-1.770513243
6.207,-0.518246325
6.208,-1.125333235
6.209,-1.248689886
6.21,1.587785251
6.211,-1.844327925
6.212,-0.017712749
6.213,-0.982287251
6.214,-0.155672074
6.215,-0.587785253
6.216,1.248689888
6.217,1.125333232
6.218,0.518246327
6.219,-0.229486758
6.22,0.048943484
6.221,0.998026728
6.222,0.095172947
6.223,1.684547107
6.224,-0.368124554
6.225,-0.999999999
6.226,0.368124552
6.227,0.315452895
6.228,-0.095172948
6.229,-0.998026728
6.23,1.951056517
6.231,0.229486756
6.232,-0.518246325
6.233,-1.125333235
6.234,0.751310114
6.235,0.587785251
6.236,0.155672075
6.237,1.982287251
6.238,0.017712749
6.239,1.844327926
6.24,-0.587785253
6.241,0.248689888
6.242,0.125333232
6.243,0.518246327
6.244,1.770513242
6.245,0.048943484
6.246,0.998026729
6.247,-1.904827053
6.248,1.684547107
6.249,-1.368124554
6.25,-0.999999999
6.251,1.368124552
6.252,-0.684547105
6.253,1.904827052
6.254,-1.998026728
6.255,0.951056517
6.256,-1.770513244
6.257,-0.518246325
6.258,0.874666765
6.259,-1.248689886
6.26,1.587785251
6.261,-1.844327925
6.262,1.982287251
6.263,-1.982287251
6.264,0.844327926
6.265,0.412214747
6.266,1.248689888
6.267,1.125333232
6.268,-0.481753673
6.269,-0.229486758
6.27,-1.951056516
6.271,1.998026729
6.272,0.095172947
6.273,1.684547107
6.274,-0.368124554
6.275,1.1908E-09
6.276,-0.631875448
6.277,-0.684547105
6.278,-0.095172948
6.279,-1.998026728
6.28,1.951056517
6.281,-0.770513244
6.282,-0.518246325
6.283,-0.125333235
6.284,0.751310114
6.285,0.587785251
6.286,-1.844327925
6.287,0.982287251
6.288,-1.982287251
6.289,-0.155672074
6.29,-1.587785253
6.291,1.248689888
6.292,1.125333232
6.293,-0.481753673
6.294,-0.229486758
6.295,0.048943484
6.296,-0.001973271
6.297,-0.904827053
6.298,1.684547107
6.299,-1.368124554
6.3,1.21262E-09
6.301,-0.631875448
6.302,-0.684547105
6.303,0.904827052
6.304,-1.998026728
6.305,0.951056517
6.306,-0.770513244
6.307,1.481753675
6.308,-1.125333235
6.309,0.751310114
6.31,1.587785251
6.311,-1.844327925
6.312,0.98228725
6.313,-0.982287251
6.314,1.844327926
6.315,-0.587785253
6.316,1.248689888
6.317,-0.874666768
6.318,-0.481753673
6.319,-0.229486758
6.32,-1.951056516
6.321,0.998026729
6.322,-1.904827053
6.323,1.684547107
6.324,0.631875446
6.325,-0.999999999
6.326,1.368124552
6.327,0.315452895
6.328,0.904827052
6.329,-0.998026728
6.33,0.951056517
6.331,-0.770513244
6.332,0.481753675
6.333,0.874666765
6.334,0.751310114
6.335,0.587785251
6.336,-0.844327925
6.337,1.98228725
6.338,-0.982287251
6.339,1.844327926
6.34,-1.587785253
6.341,1.248689888
6.342,0.125333232
6.343,0.518246327
6.344,0.770513242
6.345,-0.951056516
6.346,-0.001973271
6.347,-1.904827053
6.348,-0.315452893
6.349,-1.368124554
6.35,1.000000001
6.351,1.368124552
6.352,-0.684547105
6.353,1.904827052
6.354,-1.998026728
6.355,0.951056517
6.356,-0.770513244
6.357,1.481753675
6.358,0.874666765
6.359,-0.248689886
6.36,0.587785251
